적용연도,HSK10,MTI6,산업20
2026,0704909000,012101,농수산식품
2026,0705110000,012103,농수산식품
2026,0705190000,012103,농수산식품
2026,0705210000,012190,농수산식품
2026,0705290000,012190,농수산식품
2026,0706101000,012106,농수산식품
2026,0706102000,012105,농수산식품
2026,0706901000,012105,농수산식품
2026,0706902000,012118,농수산식품
2026,0706903000,012190,농수산식품
2026,0706904000,012190,농수산식품
2026,0706909000,012190,농수산식품
2026,0707000000,012108,농수산식품
2026,0708100000,011350,농수산식품
2026,0708200000,011390,농수산식품
2026,0708900000,011390,농수산식품
2026,0709200000,012115,농수산식품
2026,0709300000,012110,농수산식품
2026,0709400000,012190,농수산식품
2026,0709517000,012410,농수산식품
2026,0709519000,012490,농수산식품
2026,0709520000,012490,농수산식품
2026,0709530000,012490,농수산식품
2026,0709540000,012450,농수산식품
2026,0709550000,012440,농수산식품
2026,0709560000,012490,농수산식품
2026,0709593000,012420,농수산식품
2026,0709594010,012430,농수산식품
2026,0709594090,012430,농수산식품
2026,0709595000,012460,농수산식품
2026,0709599000,012490,농수산식품
2026,0709601000,012116,농수산식품
2026,0709609000,012116,농수산식품
2026,0709700000,012104,농수산식품
2026,0709910000,012190,농수산식품
2026,0709920000,012190,농수산식품
2026,0709930000,012109,농수산식품
2026,0709991000,012310,농수산식품
2026,0709992000,012330,농수산식품
2026,0709993000,012119,농수산식품
2026,0709999000,012190,농수산식품
2026,0710100000,011210,농수산식품
2026,0710210000,011350,농수산식품
2026,0710220000,011390,농수산식품
2026,0710290000,011390,농수산식품
2026,0710300000,012104,농수산식품
2026,0710400000,012190,농수산식품
2026,0710801000,012111,농수산식품
2026,0710802000,012113,농수산식품
2026,0710804000,012106,농수산식품
2026,0710805000,012310,농수산식품
2026,0710806000,012440,농수산식품
2026,0710807000,012116,농수산식품
2026,0710808010,012190,농수산식품
2026,0710808020,012190,농수산식품
2026,0710809010,012190,농수산식품
2026,0710809090,012190,농수산식품
2026,0710900000,012190,농수산식품
2026,0711200000,012190,농수산식품
2026,0711400000,012108,농수산식품
2026,0711510000,012490,농수산식품
2026,0711591000,012190,농수산식품
2026,0711599000,012490,농수산식품
2026,0711901000,012113,농수산식품
2026,0711903000,012320,농수산식품
2026,0711904000,012106,농수산식품
2026,0711905010,012310,농수산식품
2026,0711905020,012330,농수산식품
2026,0711905091,012190,농수산식품
2026,0711905099,012190,농수산식품
2026,0711909000,012190,농수산식품
2026,0712200000,012111,농수산식품
2026,0712311000,012410,농수산식품
2026,0712319000,012490,농수산식품
2026,0712320000,012490,농수산식품
2026,0712330000,012490,농수산식품
2026,0712340000,012450,농수산식품
2026,0712391010,012440,농수산식품
2026,0712391030,012420,농수산식품
2026,0712391040,012430,농수산식품
2026,0712391050,012460,농수산식품
2026,0712391090,012490,농수산식품
2026,0712392000,012490,농수산식품
2026,0712901000,012113,농수산식품
2026,0712902010,012310,농수산식품
2026,0712902020,012105,농수산식품
2026,0712902030,012112,농수산식품
2026,0712902040,012106,농수산식품
2026,0712902050,012109,농수산식품
2026,0712902060,012102,농수산식품
2026,0712902070,012190,농수산식품
2026,0712902080,012190,농수산식품
2026,0712902091,012190,농수산식품
2026,0712902092,012190,농수산식품
2026,0712902093,011210,농수산식품
2026,0712902094,012330,농수산식품
2026,0712902095,012190,농수산식품
2026,0712902096,012190,농수산식품
2026,0712902097,012190,농수산식품
2026,0712902099,012190,농수산식품
2026,0712909000,012190,농수산식품
2026,0713101000,011350,농수산식품
2026,0713102000,011350,농수산식품
2026,0713109000,011350,농수산식품
2026,0713200000,011390,농수산식품
2026,0713311000,011320,농수산식품
2026,0713319000,011320,농수산식품
2026,0713321000,011330,농수산식품
2026,0713329000,011330,농수산식품
2026,0713331000,011340,농수산식품
2026,0713339000,011340,농수산식품
2026,0713340000,011390,농수산식품
2026,0713350000,011390,농수산식품
2026,0713390000,011390,농수산식품
2026,0713400000,011390,농수산식품
2026,0713500000,011390,농수산식품
2026,0713600000,011390,농수산식품
2026,0713900000,011390,농수산식품
2026,0714101000,011230,농수산식품
2026,0714102010,011230,농수산식품
2026,0714102020,011230,농수산식품
2026,0714102090,011230,농수산식품
2026,0714103000,011230,농수산식품
2026,0714104000,011230,농수산식품
2026,0714201000,011220,농수산식품
2026,0714202000,011220,농수산식품
2026,0714203000,011220,농수산식품
2026,0714204000,011220,농수산식품
2026,0714301000,011220,농수산식품
2026,0714309000,011220,농수산식품
2026,0714401000,011220,농수산식품
2026,0714409000,011220,농수산식품
2026,0714501000,011220,농수산식품
2026,0714509000,011220,농수산식품
2026,0714901010,033900,농수산식품
2026,0714901090,033900,농수산식품
2026,0714909010,011290,농수산식품
2026,0714909090,011290,농수산식품
2026,0801110000,012560,농수산식품
2026,0801120000,012560,농수산식품
2026,0801190000,012560,농수산식품
2026,0801210000,011690,농수산식품
2026,0801220000,011690,농수산식품
2026,0801310000,011690,농수산식품
2026,0801320000,011690,농수산식품
2026,0802110000,012550,농수산식품
2026,0802120000,012550,농수산식품
2026,0802210000,012590,농수산식품
2026,0802220000,012590,농수산식품
2026,0802310000,012520,농수산식품
2026,0802320000,012520,농수산식품
2026,0802410000,012510,농수산식품
2026,0802420000,012510,농수산식품
2026,0802510000,012590,농수산식품
2026,0802520000,012590,농수산식품
2026,0802610000,012590,농수산식품
2026,0802620000,012590,농수산식품
2026,0802700000,012590,농수산식품
2026,0802800000,012590,농수산식품
2026,0802910000,012530,농수산식품
2026,0802920000,012530,농수산식품
2026,0802991010,012540,농수산식품
2026,0802991020,012540,농수산식품
2026,0802999000,012590,농수산식품
2026,0803100000,011617,농수산식품
2026,0803900000,011617,농수산식품
2026,0804100000,011613,농수산식품
2026,0804200000,011614,농수산식품
2026,0804300000,011615,농수산식품
2026,0804400000,011690,농수산식품
2026,0804501000,011690,농수산식품
2026,0804502000,011616,농수산식품
2026,0804503000,011690,농수산식품
2026,0805100000,011618,농수산식품
2026,0805211000,011620,농수산식품
2026,0805219000,011690,농수산식품
2026,0805220000,011690,농수산식품
2026,0805290000,011690,농수산식품
2026,0805400000,011690,농수산식품
2026,0805501000,011619,농수산식품
2026,0805502010,011619,농수산식품
2026,0805502020,011619,농수산식품
2026,0805900000,011620,농수산식품
2026,0806100000,011621,농수산식품
2026,0806200000,011621,농수산식품
2026,0807110000,011622,농수산식품
2026,0807191000,011624,농수산식품
2026,0807199000,011623,농수산식품
2026,0807200000,011690,농수산식품
2026,0808100000,011601,농수산식품
2026,0808300000,011602,농수산식품
2026,0808400000,011609,농수산식품
2026,0809100000,011605,농수산식품
2026,0809210000,011608,농수산식품
2026,0809290000,011608,농수산식품
2026,0809300000,011604,농수산식품
2026,0809401000,011606,농수산식품
2026,0809402000,011606,농수산식품
2026,0810100000,011603,농수산식품
2026,0810200000,011690,농수산식품
2026,0810300000,011690,농수산식품
2026,0810400000,011690,농수산식품
2026,0810500000,011611,농수산식품
2026,0810600000,011690,농수산식품
2026,0810701000,011610,농수산식품
2026,0810709000,011610,농수산식품
2026,0810903000,011607,농수산식품
2026,0810905000,011612,농수산식품
2026,0810909000,011690,농수산식품
2026,0811100000,011603,농수산식품
2026,0811200000,011690,농수산식품
2026,0811901000,012510,농수산식품
2026,0811902000,011690,농수산식품
2026,0811903000,011690,농수산식품
2026,0811909000,011690,농수산식품
2026,0812100000,011608,농수산식품
2026,0812901000,011603,농수산식품
2026,0812909000,011690,농수산식품
2026,0813100000,011605,농수산식품
2026,0813200000,011606,농수산식품
2026,0813300000,011601,농수산식품
2026,0813401000,011610,농수산식품
2026,0813402000,011607,농수산식품
2026,0813409000,011690,농수산식품
2026,0813500000,016900,농수산식품
2026,0814001000,013900,농수산식품
2026,0814002000,013900,농수산식품
2026,0901110000,015110,농수산식품
2026,0901120000,015110,농수산식품
2026,0901210000,015110,농수산식품
2026,0901220000,015110,농수산식품
2026,0901901000,015110,농수산식품
2026,0901902000,015110,농수산식품
2026,0902100000,015310,농수산식품
2026,0902200000,015310,농수산식품
2026,0902300000,015320,농수산식품
2026,0902400000,015320,농수산식품
2026,0903000000,011900,농수산식품
2026,0904110000,012190,농수산식품
2026,0904120000,012190,농수산식품
2026,0904210000,012116,농수산식품
2026,0904220000,012116,농수산식품
2026,0905100000,011900,농수산식품
2026,0905200000,011900,농수산식품
2026,0906110000,015600,농수산식품
2026,0906190000,015600,농수산식품
2026,0906200000,015600,농수산식품
2026,0907100000,015600,농수산식품
2026,0907200000,015600,농수산식품
2026,0908110000,015600,농수산식품
2026,0908120000,015600,농수산식품
2026,0908210000,015600,농수산식품
2026,0908220000,015600,농수산식품
2026,0908310000,015600,농수산식품
2026,0908320000,015600,농수산식품
2026,0909210000,015600,농수산식품
2026,0909220000,015600,농수산식품
2026,0909310000,015600,농수산식품
2026,0909320000,015600,농수산식품
2026,0909611000,015600,농수산식품
2026,0909612000,015600,농수산식품
2026,0909613000,015600,농수산식품
2026,0909621000,015600,농수산식품
2026,0909622000,015600,농수산식품
2026,0909623000,015600,농수산식품
2026,0910111000,012117,농수산식품
2026,0910112000,012117,농수산식품
2026,0910113000,012117,농수산식품
2026,0910119000,012117,농수산식품
2026,0910121000,012117,농수산식품
2026,0910122000,012117,농수산식품
2026,0910123000,012117,농수산식품
2026,0910129000,012117,농수산식품
2026,0910200000,014400,농수산식품
2026,0910300000,014400,농수산식품
2026,0910911000,014400,농수산식품
2026,0910919000,014400,농수산식품
2026,0910991000,014400,농수산식품
2026,0910999000,014400,농수산식품
2026,1001110000,011130,농수산식품
2026,1001190000,011130,농수산식품
2026,1001911000,011130,농수산식품
2026,1001919000,011130,농수산식품
2026,1001991010,013600,농수산식품
2026,1001991090,013600,농수산식품
2026,1001992010,011130,농수산식품
2026,1001992090,011130,농수산식품
2026,1001999010,011130,농수산식품
2026,1001999090,011130,농수산식품
2026,1002100000,011130,농수산식품
2026,1002900000,011130,농수산식품
2026,1003101000,011120,농수산식품
2026,1003102000,011120,농수산식품
2026,1003103000,011120,농수산식품
2026,1003109000,011120,농수산식품
2026,1003901000,011120,농수산식품
2026,1003902000,011120,농수산식품
2026,1003903000,011120,농수산식품
2026,1003909000,011120,농수산식품
2026,1004100000,011190,농수산식품
2026,1004900000,011190,농수산식품
2026,1005100000,011140,농수산식품
2026,1005901000,013600,농수산식품
2026,1005902000,011140,농수산식품
2026,1005909000,011140,농수산식품
2026,1006100000,011110,농수산식품
2026,1006201000,011110,농수산식품
2026,1006202000,011110,농수산식품
2026,1006301000,011110,농수산식품
2026,1006302000,011110,농수산식품
2026,1006400000,011110,농수산식품
2026,1007100000,011160,농수산식품
2026,1007900000,011160,농수산식품
2026,1008100000,011130,농수산식품
2026,1008211000,011150,농수산식품
2026,1008219000,011150,농수산식품
2026,1008291000,011190,농수산식품
2026,1008299000,011190,농수산식품
2026,1008300000,011190,농수산식품
2026,1008400000,011190,농수산식품
2026,1008500000,011190,농수산식품
2026,1008600000,011190,농수산식품
2026,1008900000,011430,농수산식품
2026,1101001000,011430,농수산식품
2026,1101002000,011490,농수산식품
2026,1102200000,011440,농수산식품
2026,1102901000,011420,농수산식품
2026,1102902000,011410,농수산식품
2026,1102903000,011490,농수산식품
2026,1102909000,011490,농수산식품
2026,1103110000,011430,농수산식품
2026,1103130000,011440,농수산식품
2026,1103191000,011420,농수산식품
