대시보드품목,조회HS,국가코드,국가,기준월,HS코드,품목명,수출액_USD,수입액_USD,수출중량_KG,수입중량_KG,무역수지_USD
전자집적회로,8542,US,미국,2025-01-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],46695556,202744090,9002,10220,-156048534
전자집적회로,8542,US,미국,2025-01-01,854232,메모리,22845506,529024,1686,101,22316482
전자집적회로,8542,US,미국,2025-01-01,854233,증폭기,145150,384325,116,61,-239175
전자집적회로,8542,US,미국,2025-01-01,854239,기타,5542173,63876983,3044,2539,-58334810
전자집적회로,8542,US,미국,2025-01-01,854290,부분품,265842,386003,83,84,-120161
전자집적회로,8542,UZ,우즈베키스탄,2025-01-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],214,0,1,0,214
전자집적회로,8542,VN,베트남,2025-01-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],558088726,12640214,71865,6392,545448512
전자집적회로,8542,VN,베트남,2025-01-01,854232,메모리,872976828,25801665,68111,1066,847175163
전자집적회로,8542,VN,베트남,2025-01-01,854233,증폭기,9112362,14414,4121,5,9097948
전자집적회로,8542,VN,베트남,2025-01-01,854239,기타,206320828,1147405,54982,941,205173423
전자집적회로,8542,VN,베트남,2025-01-01,854290,부분품,1283629,1070,1546,40,1282559
전자집적회로,8542,ZA,남아프리카공화국,2025-01-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],356080,0,49,0,356080
전자집적회로,8542,ZA,남아프리카공화국,2025-01-01,854232,메모리,110942,0,11,0,110942
전자집적회로,8542,ZA,남아프리카공화국,2025-01-01,854233,증폭기,1,0,1,0,1
전자집적회로,8542,ZA,남아프리카공화국,2025-01-01,854239,기타,30337,0,40,0,30337
전자집적회로,8542,AE,아랍에미리트 연합,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],549472,414767,360,1,134705
전자집적회로,8542,AE,아랍에미리트 연합,2025-02-01,854232,메모리,2000,0,1,0,2000
전자집적회로,8542,AE,아랍에미리트 연합,2025-02-01,854239,기타,180455,82149,72,6,98306
전자집적회로,8542,AM,아르메니아,2025-02-01,854239,기타,606,0,1,0,606
전자집적회로,8542,AR,아르헨티나,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],127863,0,105,0,127863
전자집적회로,8542,AR,아르헨티나,2025-02-01,854232,메모리,61115,0,3,0,61115
전자집적회로,8542,AR,아르헨티나,2025-02-01,854239,기타,1281874,0,391,0,1281874
전자집적회로,8542,AT,오스트리아,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],6120210,74436,2930,68,6045774
전자집적회로,8542,AT,오스트리아,2025-02-01,854232,메모리,2599359,0,270,0,2599359
전자집적회로,8542,AT,오스트리아,2025-02-01,854233,증폭기,6043,0,9,0,6043
전자집적회로,8542,AT,오스트리아,2025-02-01,854239,기타,404004,751838,490,146,-347834
전자집적회로,8542,AU,호주,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],14801,0,23,0,14801
전자집적회로,8542,AU,호주,2025-02-01,854233,증폭기,1425928,6299,210,3,1419629
전자집적회로,8542,AU,호주,2025-02-01,854239,기타,709,25679,3,12,-24970
전자집적회로,8542,BD,방글라데시,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],19691,0,100,0,19691
전자집적회로,8542,BD,방글라데시,2025-02-01,854232,메모리,304,0,0,0,304
전자집적회로,8542,BD,방글라데시,2025-02-01,854233,증폭기,41,0,40,0,41
전자집적회로,8542,BD,방글라데시,2025-02-01,854239,기타,1,0,0,0,1
전자집적회로,8542,BE,벨기에,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],12648,1106,8,4,11542
전자집적회로,8542,BE,벨기에,2025-02-01,854232,메모리,92,0,0,0,92
전자집적회로,8542,BE,벨기에,2025-02-01,854239,기타,4453,172981,17,10,-168528
전자집적회로,8542,BE,벨기에,2025-02-01,854290,부분품,0,28,0,0,-28
전자집적회로,8542,BG,불가리아,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],27525,0,1,0,27525
전자집적회로,8542,BG,불가리아,2025-02-01,854239,기타,4313,14564,3,3,-10251
전자집적회로,8542,BG,불가리아,2025-02-01,854290,부분품,0,85,0,0,-85
전자집적회로,8542,BH,바레인,2025-02-01,854239,기타,23,0,0,0,23
전자집적회로,8542,BR,브라질,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],42321696,404,5111,7,42321292
전자집적회로,8542,BR,브라질,2025-02-01,854232,메모리,48606091,223803,2008,47,48382288
전자집적회로,8542,BR,브라질,2025-02-01,854233,증폭기,283098,0,642,0,283098
전자집적회로,8542,BR,브라질,2025-02-01,854239,기타,2498072,0,582,0,2498072
전자집적회로,8542,BY,벨라루스,2025-02-01,854239,기타,0,142792,0,40,-142792
전자집적회로,8542,CA,캐나다,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],7246,2310996,20,258,-2303750
전자집적회로,8542,CA,캐나다,2025-02-01,854232,메모리,808901,0,12,0,808901
전자집적회로,8542,CA,캐나다,2025-02-01,854233,증폭기,15540,0,2,0,15540
전자집적회로,8542,CA,캐나다,2025-02-01,854239,기타,4121938,545936,214,75,3576002
전자집적회로,8542,CH,스위스,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],103020,31374,21,82,71646
전자집적회로,8542,CH,스위스,2025-02-01,854232,메모리,0,518,0,0,-518
전자집적회로,8542,CH,스위스,2025-02-01,854233,증폭기,0,1620,0,1,-1620
전자집적회로,8542,CH,스위스,2025-02-01,854239,기타,1822,1305426,13,173,-1303604
전자집적회로,8542,CM,카메룬,2025-02-01,854239,기타,0,757,0,0,-757
전자집적회로,8542,CN,중국,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],821246181,135321643,106213,57697,685924538
전자집적회로,8542,CN,중국,2025-02-01,854232,메모리,1579630509,1190312160,66662,75040,389318349
전자집적회로,8542,CN,중국,2025-02-01,854233,증폭기,615286,5553174,704,1564,-4937888
전자집적회로,8542,CN,중국,2025-02-01,854239,기타,132240904,107394159,44463,110867,24846745
전자집적회로,8542,CN,중국,2025-02-01,854290,부분품,8004351,1247421,94945,18782,6756930
전자집적회로,8542,CR,코스타리카,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],198848,8436406,44,393,-8237558
전자집적회로,8542,CR,코스타리카,2025-02-01,854239,기타,0,7125,0,5,-7125
전자집적회로,8542,CZ,체코공화국,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],6027519,31,2869,5,6027488
전자집적회로,8542,CZ,체코공화국,2025-02-01,854232,메모리,4145838,0,526,0,4145838
전자집적회로,8542,CZ,체코공화국,2025-02-01,854233,증폭기,441381,0,22,0,441381
전자집적회로,8542,CZ,체코공화국,2025-02-01,854239,기타,733244,2861,797,5,730383
전자집적회로,8542,DE,독일,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],860829,16159223,427,1461,-15298394
전자집적회로,8542,DE,독일,2025-02-01,854232,메모리,10233370,89187,755,10,10144183
전자집적회로,8542,DE,독일,2025-02-01,854233,증폭기,171758,7117,67,4,164641
전자집적회로,8542,DE,독일,2025-02-01,854239,기타,11329993,11759216,14049,1821,-429223
전자집적회로,8542,DE,독일,2025-02-01,854290,부분품,7096,425983,8,1259,-418887
전자집적회로,8542,DK,덴마크,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],2882,1037,3,8,1845
전자집적회로,8542,DK,덴마크,2025-02-01,854232,메모리,0,3494,0,11,-3494
전자집적회로,8542,DK,덴마크,2025-02-01,854239,기타,16944,31881,58,2,-14937
전자집적회로,8542,DK,덴마크,2025-02-01,854290,부분품,0,13146,0,70,-13146
전자집적회로,8542,EE,에스토니아,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],17020,0,26,0,17020
전자집적회로,8542,EE,에스토니아,2025-02-01,854232,메모리,44,0,0,0,44
전자집적회로,8542,EG,이집트,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],1096050,0,374,0,1096050
전자집적회로,8542,EG,이집트,2025-02-01,854232,메모리,5674569,0,445,0,5674569
전자집적회로,8542,EG,이집트,2025-02-01,854233,증폭기,39135,0,21,0,39135
전자집적회로,8542,EG,이집트,2025-02-01,854239,기타,967129,0,194,0,967129
전자집적회로,8542,ES,스페인,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],16550,4380,1,1,12170
전자집적회로,8542,ES,스페인,2025-02-01,854232,메모리,231033,444,19,1,230589
전자집적회로,8542,ES,스페인,2025-02-01,854233,증폭기,7449,19531,2,1,-12082
전자집적회로,8542,ES,스페인,2025-02-01,854239,기타,2832,408869,45,19,-406037
전자집적회로,8542,ES,스페인,2025-02-01,854290,부분품,56720,0,15,0,56720
전자집적회로,8542,ET,에티오피아,2025-02-01,854239,기타,0,65,0,1,-65
전자집적회로,8542,FI,핀란드,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],12549,0,7,0,12549
전자집적회로,8542,FI,핀란드,2025-02-01,854232,메모리,1425,33,1,21,1392
전자집적회로,8542,FI,핀란드,2025-02-01,854233,증폭기,96,0,0,0,96
전자집적회로,8542,FI,핀란드,2025-02-01,854239,기타,821,112,6,1,709
전자집적회로,8542,FI,핀란드,2025-02-01,854290,부분품,127470,0,554,0,127470
전자집적회로,8542,FR,프랑스,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],14195683,27392562,1220,1666,-13196879
전자집적회로,8542,FR,프랑스,2025-02-01,854232,메모리,666985,595504,9,19,71481
전자집적회로,8542,FR,프랑스,2025-02-01,854233,증폭기,39010,65919,26,3,-26909
전자집적회로,8542,FR,프랑스,2025-02-01,854239,기타,404437,989150,156,80,-584713
전자집적회로,8542,FR,프랑스,2025-02-01,854290,부분품,0,18426,0,3,-18426
전자집적회로,8542,GB,영국,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],102297,131403,58,209,-29106
전자집적회로,8542,GB,영국,2025-02-01,854232,메모리,28989,1729,2,2,27260
전자집적회로,8542,GB,영국,2025-02-01,854233,증폭기,1410,1680,0,1,-270
전자집적회로,8542,GB,영국,2025-02-01,854239,기타,42138,296166,16,241,-254028
전자집적회로,8542,GB,영국,2025-02-01,854290,부분품,600,1422,2,2,-822
전자집적회로,8542,HK,홍콩,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],154065824,46001814,65416,6354,108064010
전자집적회로,8542,HK,홍콩,2025-02-01,854232,메모리,672396479,50858602,90499,4256,621537877
전자집적회로,8542,HK,홍콩,2025-02-01,854233,증폭기,1171678,15351,1473,13,1156327
전자집적회로,8542,HK,홍콩,2025-02-01,854239,기타,123061736,8584421,39221,3462,114477315
전자집적회로,8542,HK,홍콩,2025-02-01,854290,부분품,329738,5233,2631,1,324505
전자집적회로,8542,HR,크로아티아,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],8442,0,2,0,8442
전자집적회로,8542,HU,헝가리,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],218424,1365,71,1,217059
전자집적회로,8542,HU,헝가리,2025-02-01,854232,메모리,2844862,0,125,0,2844862
전자집적회로,8542,HU,헝가리,2025-02-01,854233,증폭기,63061,0,2,0,63061
전자집적회로,8542,HU,헝가리,2025-02-01,854239,기타,0,313,0,1,-313
전자집적회로,8542,ID,인도네시아,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],12526626,1109553,5002,856,11417073
전자집적회로,8542,ID,인도네시아,2025-02-01,854232,메모리,18307548,2977,880,1,18304571
전자집적회로,8542,ID,인도네시아,2025-02-01,854233,증폭기,50758,0,17,0,50758
전자집적회로,8542,ID,인도네시아,2025-02-01,854239,기타,3915166,3903507,2699,2548,11659
전자집적회로,8542,ID,인도네시아,2025-02-01,854290,부분품,123338,0,895,0,123338
전자집적회로,8542,IE,아일랜드,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],155109,701038,24,19,-545929
전자집적회로,8542,IE,아일랜드,2025-02-01,854239,기타,11083,8136,7,8,2947
전자집적회로,8542,IL,이스라엘,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],1208395,578679,317,64,629716
전자집적회로,8542,IL,이스라엘,2025-02-01,854232,메모리,230088,8917,10,0,221171
전자집적회로,8542,IL,이스라엘,2025-02-01,854233,증폭기,2754,65858,0,15,-63104
전자집적회로,8542,IL,이스라엘,2025-02-01,854239,기타,38231,835836,54,80,-797605
전자집적회로,8542,IL,이스라엘,2025-02-01,854290,부분품,0,10185,0,0,-10185
전자집적회로,8542,IN,인도,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],147570354,51604,21083,71,147518750
전자집적회로,8542,IN,인도,2025-02-01,854232,메모리,132767207,99692,4082,7,132667515
전자집적회로,8542,IN,인도,2025-02-01,854233,증폭기,763792,0,389,0,763792
전자집적회로,8542,IN,인도,2025-02-01,854239,기타,13815960,278871,8009,19,13537089
전자집적회로,8542,IN,인도,2025-02-01,854290,부분품,48,0,3,0,48
전자집적회로,8542,IT,이탈리아,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],5721194,3740655,1074,268,1980539
전자집적회로,8542,IT,이탈리아,2025-02-01,854232,메모리,420436,0,19,0,420436
전자집적회로,8542,IT,이탈리아,2025-02-01,854233,증폭기,14980,326,5,0,14654
전자집적회로,8542,IT,이탈리아,2025-02-01,854239,기타,86515,2481,147,5,84034
전자집적회로,8542,IT,이탈리아,2025-02-01,854290,부분품,1212,8769,1,41,-7557
전자집적회로,8542,JP,일본,2025-02-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],15981871,484815154,3251,10244,-468833283
전자집적회로,8542,JP,일본,2025-02-01,854232,메모리,28521303,1611630,1531,449,26909673
전자집적회로,8542,JP,일본,2025-02-01,854233,증폭기,15262,357800,55,110,-342538
전자집적회로,8542,JP,일본,2025-02-01,854239,기타,3112343,17866610,1530,21722,-14754267
전자집적회로,8542,JP,일본,2025-02-01,854290,부분품,426101,869041,2654,12087,-442940
